title = "SUGAR TECPLOT"
variables = "y", "at1", "at2"

              0        1.40499       -1.41266
              2       0.602083        1.78112
              4        -1.9061     -0.0697521
              6       0.984355       -1.72307
              8        1.08683        1.50385
             10       -1.88892       0.471422
             12       0.485303       -1.89621
             14          1.485        1.10678
             16       -1.72126       0.975043
             18     -0.0524079       -1.91831
